ShareCode,TradeDateTime,LastPrice,Volume,Value,Flag
PTTEP,2025-10-20 14:01:03.000,105.5,13400,1413700.0,Buy
PTTEP,2025-10-20 14:01:03.000,105.5,2100,221550.0,Buy
PTTEP,2025-10-20 14:01:03.000,105.5,6400,675200.0,Buy
PTTEP,2025-10-20 14:01:03.000,105.5,2700,284850.0,Buy
PTTEP,2025-10-20 14:01:03.000,105.5,8000,844000.0,Buy
PTTEP,2025-10-20 14:01:03.000,105.5,3500,369250.0,Buy
PTTEP,2025-10-20 14:01:03.000,105.5,9000,949500.0,Buy
PTTEP,2025-10-20 14:01:03.000,105.5,15500,1635250.0,Buy
PTTEP,2025-10-20 14:01:03.000,105.5,9500,1002250.0,Buy
PTTEP,2025-10-20 14:01:03.000,105.5,20000,2110000.0,Buy
PTTEP,2025-10-20 14:01:03.000,105.5,10000,1055000.0,Buy
PTTEP,2025-10-20 14:01:03.000,105.5,28200,2975100.0,Buy
PTTEP,2025-10-20 14:01:03.000,105.5,19200,2025600.0,Buy
PTTEP,2025-10-20 14:01:07.000,105.5,5,527.5,Odd
PTTEP,2025-10-20 14:01:26.000,106.0,200,21200.0,Buy
PTTEP,2025-10-20 14:01:26.000,106.0,6000,636000.0,Buy
PTTEP,2025-10-20 14:01:31.000,105.5,1,105.5,Odd
PTTEP,2025-10-20 14:01:46.000,105.5,62,6541.0,Odd
PTTEP,2025-10-20 14:01:46.000,105.5,37,3903.5,Odd
PTTEP,2025-10-20 14:01:48.000,105.5,37,3903.5,Odd
PTTEP,2025-10-20 14:01:48.000,105.5,62,6541.0,Odd
PTTEP,2025-10-20 14:01:50.000,105.5,35,3692.5,Odd
PTTEP,2025-10-20 14:02:06.000,106.0,400,42400.0,Buy
PTTEP,2025-10-20 14:02:19.000,106.0,100,10600.0,Buy
PTTEP,2025-10-20 14:03:08.000,106.0,50,5300.0,Odd
PTTEP,2025-10-20 14:03:18.000,106.0,400,42400.0,Buy
PTTEP,2025-10-20 14:03:25.000,106.0,1,106.0,Odd
PTTEP,2025-10-20 14:03:40.000,106.0,100,10600.0,Buy
PTTEP,2025-10-20 14:03:40.000,106.0,400,42400.0,Buy
PTTEP,2025-10-20 14:03:40.000,106.0,1400,148400.0,Buy
PTTEP,2025-10-20 14:03:50.000,106.0,900,95400.0,Buy
PTTEP,2025-10-20 14:03:52.000,106.0,1,106.0,Odd
PTTEP,2025-10-20 14:04:00.000,106.0,500,53000.0,Buy
PTTEP,2025-10-20 14:04:25.000,106.0,3000,318000.0,Buy
PTTEP,2025-10-20 14:04:32.000,106.0,400,42400.0,Buy
PTTEP,2025-10-20 14:05:36.000,105.5,300,31650.0,Sell
PTTEP,2025-10-20 14:06:38.000,106.0,100,10600.0,Buy
PTTEP,2025-10-20 14:06:55.000,106.0,400,42400.0,Buy
PTTEP,2025-10-20 14:07:17.000,105.5,8000,844000.0,Sell
PTTEP,2025-10-20 14:07:53.000,106.0,1,106.0,Odd
PTTEP,2025-10-20 14:08:06.000,105.5,10,1055.0,Odd
PTTEP,2025-10-20 14:08:11.000,106.0,1000,106000.0,Buy
PTTEP,2025-10-20 14:09:09.000,106.0,500,53000.0,Buy
PTTEP,2025-10-20 14:09:41.000,106.0,1000,106000.0,Buy
PTTEP,2025-10-20 14:10:00.000,106.0,400,42400.0,Buy
PTTEP,2025-10-20 14:10:27.000,106.0,100,10600.0,Buy
PTTEP,2025-10-20 14:10:36.000,105.5,200,21100.0,Sell
PTTEP,2025-10-20 14:11:04.000,106.0,100,10600.0,Buy
PTTEP,2025-10-20 14:14:17.000,106.0,200,21200.0,Buy
PTTEP,2025-10-20 14:14:33.000,105.5,3800,400900.0,Sell
PTTEP,2025-10-20 14:15:36.000,105.5,200,21100.0,Sell
PTTEP,2025-10-20 14:15:51.000,105.5,21,2215.5,Odd
PTTEP,2025-10-20 14:16:52.000,106.0,300,31800.0,Buy
PTTEP,2025-10-20 14:16:58.000,106.0,200,21200.0,Buy
PTTEP,2025-10-20 14:17:07.000,106.0,100,10600.0,Buy
PTTEP,2025-10-20 14:17:27.000,106.0,100,10600.0,Buy
PTTEP,2025-10-20 14:17:41.000,105.5,2400,253200.0,Sell
PTTEP,2025-10-20 14:17:47.000,106.0,3,318.0,Odd
PTTEP,2025-10-20 14:17:47.000,106.0,1,106.0,Odd
PTTEP,2025-10-20 14:17:47.000,106.0,46,4876.0,Odd
PTTEP,2025-10-20 14:19:05.000,106.0,100,10600.0,Buy
PTTEP,2025-10-20 14:20:09.000,106.0,40,4240.0,Odd
PTTEP,2025-10-20 14:20:36.000,105.5,100,10550.0,Sell
PTTEP,2025-10-20 14:20:36.000,105.5,200,21100.0,Sell
PTTEP,2025-10-20 14:20:37.000,105.5,100,10550.0,Sell
PTTEP,2025-10-20 14:20:43.000,106.0,400,42400.0,Buy
PTTEP,2025-10-20 14:20:44.000,106.0,1,106.0,Odd
PTTEP,2025-10-20 14:21:15.000,106.0,1000,106000.0,Buy
PTTEP,2025-10-20 14:21:28.000,106.0,1,106.0,Odd
PTTEP,2025-10-20 14:21:49.000,106.0,10,1060.0,Odd
PTTEP,2025-10-20 14:22:45.000,105.5,1000,105500.0,Sell
PTTEP,2025-10-20 14:22:47.000,106.0,1,106.0,Odd
PTTEP,2025-10-20 14:23:24.000,105.5,1000,105500.0,Sell
PTTEP,2025-10-20 14:24:37.000,105.5,100,10550.0,Sell
PTTEP,2025-10-20 14:25:36.000,105.5,200,21100.0,Sell
PTTEP,2025-10-20 14:25:36.000,105.5,100,10550.0,Sell
PTTEP,2025-10-20 14:26:25.000,105.5,100,10550.0,Sell
PTTEP,2025-10-20 14:26:25.000,106.0,400,42400.0,Buy
PTTEP,2025-10-20 14:26:51.000,106.0,4,424.0,Odd
PTTEP,2025-10-20 14:27:41.000,105.5,100,10550.0,Sell
PTTEP,2025-10-20 14:27:49.000,105.5,2000,211000.0,Sell
PTTEP,2025-10-20 14:27:49.000,105.5,300,31650.0,Sell
PTTEP,2025-10-20 14:27:52.000,106.0,1000,106000.0,Buy
PTTEP,2025-10-20 14:28:14.000,106.0,300,31800.0,Buy
PTTEP,2025-10-20 14:30:32.000,106.0,400,42400.0,Buy
PTTEP,2025-10-20 14:31:18.000,105.5,400,42200.0,Sell
PTTEP,2025-10-20 14:31:39.000,106.0,6,636.0,Odd
PTTEP,2025-10-20 14:32:43.000,106.0,35,3710.0,Odd
PTTEP,2025-10-20 14:32:43.000,106.0,33,3498.0,Odd
PTTEP,2025-10-20 14:33:46.000,106.0,200,21200.0,Buy
PTTEP,2025-10-20 14:34:01.000,106.0,10,1060.0,Odd
PTTEP,2025-10-20 14:34:24.000,106.0,400,42400.0,Buy
PTTEP,2025-10-20 14:34:34.000,105.5,100,10550.0,Sell
PTTEP,2025-10-20 14:35:31.000,106.0,100,10600.0,Buy
PTTEP,2025-10-20 14:35:36.000,105.5,400,42200.0,Sell
PTTEP,2025-10-20 14:35:58.000,105.5,400,42200.0,Sell
PTTEP,2025-10-20 14:37:17.000,106.0,400,42400.0,Buy
PTTEP,2025-10-20 14:37:36.000,106.0,400,42400.0,Buy
PTTEP,2025-10-20 14:38:32.000,106.0,300,31800.0,Buy
PTTEP,2025-10-20 14:38:41.000,106.0,300,31800.0,Buy
PTTEP,2025-10-20 14:38:53.000,106.0,100,10600.0,Buy
PTTEP,2025-10-20 14:39:13.000,106.0,300,31800.0,Buy
PTTEP,2025-10-20 14:39:52.000,106.0,400,42400.0,Buy
PTTEP,2025-10-20 14:40:00.000,106.0,1,106.0,Odd
PTTEP,2025-10-20 14:40:05.000,106.0,300,31800.0,Buy
PTTEP,2025-10-20 14:40:07.000,106.0,10,1060.0,Odd
PTTEP,2025-10-20 14:40:13.000,106.0,100,10600.0,Buy
PTTEP,2025-10-20 14:40:45.000,106.0,1,106.0,Odd
PTTEP,2025-10-20 14:41:10.000,106.0,100,10600.0,Buy
PTTEP,2025-10-20 14:41:15.000,106.0,1,106.0,Odd
PTTEP,2025-10-20 14:41:16.000,106.0,3000,318000.0,Buy
PTTEP,2025-10-20 14:41:25.000,106.0,2000,212000.0,Buy
PTTEP,2025-10-20 14:42:10.000,106.0,100,10600.0,Buy
PTTEP,2025-10-20 14:42:32.000,105.5,200,21100.0,Sell
PTTEP,2025-10-20 14:42:37.000,106.0,100,10600.0,Buy
PTTEP,2025-10-20 14:42:38.000,106.0,300,31800.0,Buy
PTTEP,2025-10-20 14:43:27.000,106.0,600,63600.0,Buy
PTTEP,2025-10-20 14:43:50.000,106.0,400,42400.0,Buy
PTTEP,2025-10-20 14:44:32.000,106.0,1000,106000.0,Buy
PTTEP,2025-10-20 14:44:36.000,106.0,500,53000.0,Buy
PTTEP,2025-10-20 14:45:19.000,106.0,1000,106000.0,Buy
PTTEP,2025-10-20 14:45:22.000,106.0,800,84800.0,Buy
PTTEP,2025-10-20 14:45:23.000,105.5,100,10550.0,Sell
PTTEP,2025-10-20 14:45:36.000,105.5,400,42200.0,Sell
PTTEP,2025-10-20 14:46:15.000,106.0,3700,392200.0,Buy
PTTEP,2025-10-20 14:46:29.000,106.0,400,42400.0,Buy
PTTEP,2025-10-20 14:46:45.000,106.0,8,848.0,Odd
PTTEP,2025-10-20 14:46:45.000,106.0,1,106.0,Odd
PTTEP,2025-10-20 14:46:45.000,106.0,41,4346.0,Odd
PTTEP,2025-10-20 14:47:01.000,106.0,2,212.0,Odd
PTTEP,2025-10-20 14:47:06.000,106.0,40,4240.0,Odd
PTTEP,2025-10-20 14:47:06.000,106.0,10,1060.0,Odd
PTTEP,2025-10-20 14:48:14.000,106.0,2700,286200.0,Buy
PTTEP,2025-10-20 14:48:29.000,106.0,400,42400.0,Buy
PTTEP,2025-10-20 14:48:39.000,106.0,100,10600.0,Buy
PTTEP,2025-10-20 14:49:41.000,106.0,1,106.0,Odd
PTTEP,2025-10-20 14:49:48.000,106.0,100,10600.0,Buy
PTTEP,2025-10-20 14:49:57.000,106.0,1200,127200.0,Buy
PTTEP,2025-10-20 14:50:02.000,106.0,1100,116600.0,Buy
PTTEP,2025-10-20 14:50:02.000,106.0,3900,413400.0,Buy
PTTEP,2025-10-20 14:50:45.000,106.0,10000,1060000.0,Buy
PTTEP,2025-10-20 14:50:57.000,106.0,1700,180200.0,Buy
PTTEP,2025-10-20 14:51:09.000,106.0,400,42400.0,Buy
PTTEP,2025-10-20 14:51:12.000,106.0,1700,180200.0,Buy
PTTEP,2025-10-20 14:51:12.000,106.0,100,10600.0,Buy
PTTEP,2025-10-20 14:51:12.000,106.0,5000,530000.0,Buy
PTTEP,2025-10-20 14:51:12.000,106.0,500,53000.0,Buy
PTTEP,2025-10-20 14:51:12.000,106.0,2500,265000.0,Buy
PTTEP,2025-10-20 14:51:12.000,106.0,1000,106000.0,Buy
PTTEP,2025-10-20 14:51:12.000,106.0,6800,720800.0,Buy
PTTEP,2025-10-20 14:51:12.000,106.0,10100,1070600.0,Buy
PTTEP,2025-10-20 14:51:12.000,106.0,20000,2120000.0,Buy
PTTEP,2025-10-20 14:51:48.000,106.0,1,106.0,Odd
PTTEP,2025-10-20 14:51:51.000,106.0,1100,116600.0,Buy
PTTEP,2025-10-20 14:51:51.000,106.0,800,84800.0,Buy
PTTEP,2025-10-20 14:51:51.000,106.0,200,21200.0,Buy
PTTEP,2025-10-20 14:51:51.000,106.0,100,10600.0,Buy
PTTEP,2025-10-20 14:51:51.000,106.0,300,31800.0,Buy
PTTEP,2025-10-20 14:51:51.000,106.0,2000,212000.0,Buy
PTTEP,2025-10-20 14:51:51.000,106.0,5000,530000.0,Buy
PTTEP,2025-10-20 14:51:51.000,106.0,500,53000.0,Buy
PTTEP,2025-10-20 14:51:51.000,106.0,2500,265000.0,Buy
PTTEP,2025-10-20 14:51:51.000,106.0,1000,106000.0,Buy
PTTEP,2025-10-20 14:51:51.000,106.0,19900,2109400.0,Buy
PTTEP,2025-10-20 14:51:51.000,106.0,1900,201400.0,Buy
PTTEP,2025-10-20 14:51:51.000,106.0,4000,424000.0,Buy
PTTEP,2025-10-20 14:52:15.000,106.0,100,10600.0,Buy
PTTEP,2025-10-20 14:52:15.000,106.0,200,21200.0,Buy
PTTEP,2025-10-20 14:52:15.000,106.0,1000,106000.0,Buy
PTTEP,2025-10-20 14:52:15.000,106.0,300,31800.0,Buy
PTTEP,2025-10-20 14:52:15.000,106.0,8200,869200.0,Buy
PTTEP,2025-10-20 14:52:15.000,106.0,5000,530000.0,Buy
PTTEP,2025-10-20 14:52:15.000,106.0,2000,212000.0,Buy
PTTEP,2025-10-20 14:52:15.000,106.0,20000,2120000.0,Buy
PTTEP,2025-10-20 14:52:16.000,106.0,2300,243800.0,Buy
PTTEP,2025-10-20 14:52:24.000,106.0,100,10600.0,Buy
PTTEP,2025-10-20 14:52:29.000,106.0,2000,212000.0,Buy
PTTEP,2025-10-20 14:52:32.000,106.0,900,95400.0,Buy
PTTEP,2025-10-20 14:52:34.000,106.0,400,42400.0,Buy
PTTEP,2025-10-20 14:52:34.000,106.0,100,10600.0,Buy
PTTEP,2025-10-20 14:52:34.000,106.0,200,21200.0,Buy
PTTEP,2025-10-20 14:52:34.000,106.0,300,31800.0,Buy
PTTEP,2025-10-20 14:52:34.000,106.0,500,53000.0,Buy
PTTEP,2025-10-20 14:52:34.000,106.0,1500,159000.0,Buy
PTTEP,2025-10-20 14:52:34.000,106.0,1100,116600.0,Buy
PTTEP,2025-10-20 14:52:34.000,106.0,2800,296800.0,Buy
PTTEP,2025-10-20 14:52:34.000,106.0,600,63600.0,Buy
PTTEP,2025-10-20 14:52:34.000,106.0,2000,212000.0,Buy
PTTEP,2025-10-20 14:52:34.000,106.0,1300,137800.0,Buy
PTTEP,2025-10-20 14:52:34.000,106.0,5000,530000.0,Buy
PTTEP,2025-10-20 14:52:34.000,106.0,700,74200.0,Buy
PTTEP,2025-10-20 14:52:34.000,106.0,2400,254400.0,Buy
PTTEP,2025-10-20 14:52:34.000,106.0,1600,169600.0,Buy
PTTEP,2025-10-20 14:52:34.000,106.0,9200,975200.0,Buy
PTTEP,2025-10-20 14:52:34.000,106.0,800,84800.0,Buy
PTTEP,2025-10-20 14:52:34.000,106.0,4000,424000.0,Buy
PTTEP,2025-10-20 14:52:34.000,106.0,1800,190800.0,Buy
PTTEP,2025-10-20 14:52:34.000,106.0,14400,1526400.0,Buy
PTTEP,2025-10-20 14:52:34.000,106.0,900,95400.0,Buy
PTTEP,2025-10-20 14:52:34.000,106.0,5500,583000.0,Buy
PTTEP,2025-10-20 14:52:34.000,106.0,2300,243800.0,Buy
PTTEP,2025-10-20 14:52:34.000,106.0,23500,2491000.0,Buy
PTTEP,2025-10-20 14:52:34.000,106.0,1000,106000.0,Buy
PTTEP,2025-10-20 14:52:34.000,106.0,6000,636000.0,Buy
PTTEP,2025-10-20 14:52:34.000,106.0,3500,371000.0,Buy
PTTEP,2025-10-20 14:52:34.000,106.0,30900,3275400.0,Buy
PTTEP,2025-10-20 14:52:34.000,106.0,2100,222600.0,Buy
PTTEP,2025-10-20 14:52:34.000,106.0,11000,1166000.0,Buy
PTTEP,2025-10-20 14:52:34.000,106.0,6500,689000.0,Buy
PTTEP,2025-10-20 14:52:34.000,106.5,200,21300.0,Buy
PTTEP,2025-10-20 14:52:34.000,106.0,2500,265000.0,Buy
PTTEP,2025-10-20 14:52:34.000,106.0,15900,1685400.0,Buy
PTTEP,2025-10-20 14:52:34.000,106.0,9000,954000.0,Buy
PTTEP,2025-10-20 14:52:34.000,106.5,500,53250.0,Buy
PTTEP,2025-10-20 14:52:34.000,106.0,6100,646600.0,Buy
PTTEP,2025-10-20 14:52:34.000,106.5,1000,106500.0,Buy
PTTEP,2025-10-20 14:52:34.000,106.0,14700,1558200.0,Buy
PTTEP,2025-10-20 14:52:34.000,106.5,2500,266250.0,Buy
PTTEP,2025-10-20 14:52:34.000,106.0,7000,742000.0,Buy
PTTEP,2025-10-20 14:52:34.000,106.5,5900,628350.0,Buy
PTTEP,2025-10-20 14:52:34.000,106.0,20000,2120000.0,Buy
PTTEP,2025-10-20 14:52:34.000,106.0,7100,752600.0,Buy
PTTEP,2025-10-20 14:52:34.000,106.5,100,10650.0,Buy
PTTEP,2025-10-20 14:52:34.000,106.0,9600,1017600.0,Buy
PTTEP,2025-10-20 14:52:34.000,106.0,10000,1060000.0,Buy
PTTEP,2025-10-20 14:52:34.000,106.0,14100,1494600.0,Buy
PTTEP,2025-10-20 14:52:34.000,106.0,14900,1579400.0,Buy
PTTEP,2025-10-20 14:52:34.000,106.0,15600,1653600.0,Buy
PTTEP,2025-10-20 14:52:34.000,106.0,15800,1674800.0,Buy
PTTEP,2025-10-20 14:52:34.000,106.0,26000,2756000.0,Buy
PTTEP,2025-10-20 14:52:34.000,106.0,53000,5618000.0,Buy
PTTEP,2025-10-20 14:52:34.000,106.5,4000,426000.0,Buy
PTTEP,2025-10-20 14:52:41.000,106.0,58,6148.0,Odd
PTTEP,2025-10-20 14:52:41.000,106.0,8,848.0,Odd
PTTEP,2025-10-20 14:52:53.000,106.5,100,10650.0,Buy
PTTEP,2025-10-20 14:53:37.000,106.0,100,10600.0,Buy
PTTEP,2025-10-20 14:53:37.000,106.0,400,42400.0,Sell
PTTEP,2025-10-20 14:53:37.000,106.0,300,31800.0,Sell
PTTEP,2025-10-20 14:53:37.000,106.0,100,10600.0,Sell
PTTEP,2025-10-20 14:53:37.000,106.0,200,21200.0,Sell
PTTEP,2025-10-20 14:53:37.000,106.0,1000,106000.0,Sell
PTTEP,2025-10-20 14:53:37.000,106.0,900,95400.0,Sell
PTTEP,2025-10-20 14:53:37.000,106.0,300,31800.0,Buy
PTTEP,2025-10-20 14:53:37.000,106.0,600,63600.0,Sell
PTTEP,2025-10-20 14:53:37.000,106.0,2100,222600.0,Sell
PTTEP,2025-10-20 14:53:37.000,106.0,2000,212000.0,Sell
PTTEP,2025-10-20 14:53:37.000,106.0,600,63600.0,Buy
PTTEP,2025-10-20 14:53:37.000,106.0,1600,169600.0,Sell
PTTEP,2025-10-20 14:53:37.000,106.0,5000,530000.0,Sell
PTTEP,2025-10-20 14:53:37.000,106.0,3000,318000.0,Sell
PTTEP,2025-10-20 14:53:37.000,106.0,1400,148400.0,Buy
PTTEP,2025-10-20 14:53:37.000,106.0,2000,212000.0,Buy
PTTEP,2025-10-20 14:53:37.000,106.0,22300,2363800.0,Sell
PTTEP,2025-10-20 14:53:37.000,106.0,19600,2077600.0,Buy
PTTEP,2025-10-20 14:53:37.000,106.0,1900,201400.0,Sell
PTTEP,2025-10-20 14:53:37.000,106.0,14200,1505200.0,Sell
PTTEP,2025-10-20 14:53:37.000,106.0,2500,265000.0,Sell
PTTEP,2025-10-20 14:53:37.000,106.0,25300,2681800.0,Sell
PTTEP,2025-10-20 14:53:37.000,106.0,3200,339200.0,Sell
PTTEP,2025-10-20 14:53:37.000,106.0,94400,10006400.0,Buy
PTTEP,2025-10-20 14:53:37.000,106.0,29200,3095200.0,Sell
PTTEP,2025-10-20 14:53:37.000,106.0,77000,8162000.0,Sell
PTTEP,2025-10-20 14:53:38.000,106.0,3800,402800.0,Sell
PTTEP,2025-10-20 14:53:57.000,106.5,10,1065.0,Odd
PTTEP,2025-10-20 14:55:01.000,106.0,300,31800.0,Sell
PTTEP,2025-10-20 14:55:28.000,106.5,200,21300.0,Buy
PTTEP,2025-10-20 14:55:36.000,106.0,400,42400.0,Sell
PTTEP,2025-10-20 14:56:14.000,106.0,100,10600.0,Sell
PTTEP,2025-10-20 14:56:16.000,106.0,1,106.0,Odd
PTTEP,2025-10-20 14:56:30.000,106.5,300,31950.0,Buy
PTTEP,2025-10-20 14:56:43.000,106.0,100,10600.0,Sell
PTTEP,2025-10-20 14:57:57.000,106.0,100,10600.0,Sell
PTTEP,2025-10-20 14:58:10.000,106.0,200,21200.0,Sell
PTTEP,2025-10-20 14:58:28.000,106.0,10,1060.0,Odd
PTTEP,2025-10-20 14:59:49.000,106.0,400,42400.0,Sell
PTTEP,2025-10-20 15:00:07.000,106.0,5000,530000.0,Sell
PTTEP,2025-10-20 15:00:10.000,106.0,200,21200.0,Sell
PTTEP,2025-10-20 15:00:36.000,106.0,300,31800.0,Sell
PTTEP,2025-10-20 15:01:41.000,106.0,100,10600.0,Sell
PTTEP,2025-10-20 15:01:44.000,106.0,100,10600.0,Sell
PTTEP,2025-10-20 15:01:50.000,106.0,100,10600.0,Sell
PTTEP,2025-10-20 15:01:58.000,106.0,200,21200.0,Sell
PTTEP,2025-10-20 15:03:17.000,106.0,100,10600.0,Sell
PTTEP,2025-10-20 15:03:29.000,106.5,21,2236.5,Odd
PTTEP,2025-10-20 15:03:43.000,106.0,200,21200.0,Sell
PTTEP,2025-10-20 15:04:30.000,106.0,200,21200.0,Sell
PTTEP,2025-10-20 15:05:14.000,106.5,100,10650.0,Buy
PTTEP,2025-10-20 15:05:36.000,106.0,300,31800.0,Sell
PTTEP,2025-10-20 15:06:13.000,106.0,7200,763200.0,Sell
PTTEP,2025-10-20 15:06:13.000,106.0,37800,4006800.0,Sell
PTTEP,2025-10-20 15:06:59.000,106.0,100,10600.0,Sell
PTTEP,2025-10-20 15:07:15.000,106.0,5000,530000.0,Sell
PTTEP,2025-10-20 15:07:29.000,106.0,5000,530000.0,Sell
PTTEP,2025-10-20 15:07:41.000,106.0,1000,106000.0,Sell
PTTEP,2025-10-20 15:09:06.000,106.5,4000,426000.0,Buy
PTTEP,2025-10-20 15:09:31.000,106.5,1,106.5,Odd
PTTEP,2025-10-20 15:10:00.000,106.0,400,42400.0,Sell
PTTEP,2025-10-20 15:10:13.000,106.0,100,10600.0,Sell
PTTEP,2025-10-20 15:10:36.000,106.0,200,21200.0,Sell
PTTEP,2025-10-20 15:10:55.000,106.0,1,106.0,Odd
PTTEP,2025-10-20 15:11:14.000,106.5,3000,319500.0,Buy
PTTEP,2025-10-20 15:11:54.000,106.5,30,3195.0,Odd
PTTEP,2025-10-20 15:12:11.000,106.0,100,10600.0,Sell
PTTEP,2025-10-20 15:13:01.000,106.5,10000,1065000.0,Buy
PTTEP,2025-10-20 15:13:13.000,106.0,3000,318000.0,Sell
PTTEP,2025-10-20 15:13:14.000,106.0,100,10600.0,Sell
PTTEP,2025-10-20 15:13:33.000,106.5,300,31950.0,Buy
PTTEP,2025-10-20 15:13:39.000,106.0,2000,212000.0,Sell
PTTEP,2025-10-20 15:14:01.000,106.5,400,42600.0,Buy
PTTEP,2025-10-20 15:14:25.000,106.5,1,106.5,Odd
PTTEP,2025-10-20 15:14:29.000,106.0,400,42400.0,Sell
PTTEP,2025-10-20 15:15:18.000,106.5,1500,159750.0,Buy
PTTEP,2025-10-20 15:15:33.000,106.5,100,10650.0,Buy
PTTEP,2025-10-20 15:15:36.000,106.0,300,31800.0,Sell
PTTEP,2025-10-20 15:16:14.000,106.0,100,10600.0,Sell
PTTEP,2025-10-20 15:16:36.000,106.0,100,10600.0,Sell
PTTEP,2025-10-20 15:16:55.000,106.0,2000,212000.0,Sell
PTTEP,2025-10-20 15:17:07.000,106.5,300,31950.0,Buy
PTTEP,2025-10-20 15:17:30.000,106.0,200,21200.0,Sell
PTTEP,2025-10-20 15:18:16.000,106.5,20,2130.0,Odd
PTTEP,2025-10-20 15:19:04.000,106.0,400,42400.0,Sell
PTTEP,2025-10-20 15:19:37.000,106.5,400,42600.0,Buy
PTTEP,2025-10-20 15:19:40.000,106.5,11,1171.5,Odd
PTTEP,2025-10-20 15:19:40.000,106.5,16,1704.0,Odd
PTTEP,2025-10-20 15:20:02.000,106.0,1,106.0,Odd
PTTEP,2025-10-20 15:20:02.000,106.0,28,2968.0,Odd
PTTEP,2025-10-20 15:20:02.000,106.0,21,2226.0,Odd
PTTEP,2025-10-20 15:20:11.000,106.5,1,106.5,Odd
PTTEP,2025-10-20 15:20:28.000,106.0,500,53000.0,Sell
PTTEP,2025-10-20 15:20:36.000,106.0,300,31800.0,Sell
PTTEP,2025-10-20 15:20:41.000,106.0,100,10600.0,Sell
PTTEP,2025-10-20 15:20:56.000,106.0,500,53000.0,Sell
PTTEP,2025-10-20 15:21:13.000,106.0,500,53000.0,Sell
PTTEP,2025-10-20 15:21:44.000,106.0,200,21200.0,Sell
PTTEP,2025-10-20 15:22:22.000,106.0,200,21200.0,Sell
PTTEP,2025-10-20 15:23:07.000,106.5,500,53250.0,Buy
PTTEP,2025-10-20 15:23:16.000,106.0,400,42400.0,Sell
PTTEP,2025-10-20 15:23:49.000,106.5,800,85200.0,Buy
PTTEP,2025-10-20 15:23:53.000,106.5,200,21300.0,Buy
PTTEP,2025-10-20 15:23:58.000,106.5,100,10650.0,Buy
PTTEP,2025-10-20 15:24:26.000,106.5,1,106.5,Odd
PTTEP,2025-10-20 15:25:23.000,106.5,400,42600.0,Buy
PTTEP,2025-10-20 15:25:36.000,106.0,300,31800.0,Sell
PTTEP,2025-10-20 15:25:41.000,106.0,500,53000.0,Sell
PTTEP,2025-10-20 15:25:45.000,106.0,15,1590.0,Odd
PTTEP,2025-10-20 15:25:51.000,106.0,1000,106000.0,Sell
PTTEP,2025-10-20 15:26:03.000,106.0,500,53000.0,Sell
PTTEP,2025-10-20 15:26:36.000,106.0,100,10600.0,Sell
PTTEP,2025-10-20 15:26:51.000,106.0,100,10600.0,Sell
PTTEP,2025-10-20 15:26:52.000,106.0,9,954.0,Odd
PTTEP,2025-10-20 15:26:52.000,106.0,4,424.0,Odd
PTTEP,2025-10-20 15:26:52.000,106.0,7,742.0,Odd
PTTEP,2025-10-20 15:26:53.000,106.5,100,10650.0,Buy
PTTEP,2025-10-20 15:27:24.000,106.5,300,31950.0,Buy
PTTEP,2025-10-20 15:27:33.000,106.0,400,42400.0,Sell
PTTEP,2025-10-20 15:27:34.000,106.0,100,10600.0,Sell
PTTEP,2025-10-20 15:28:37.000,106.5,300,31950.0,Buy
PTTEP,2025-10-20 15:29:02.000,106.0,2000,212000.0,Sell
PTTEP,2025-10-20 15:29:58.000,106.5,400,42600.0,Buy
PTTEP,2025-10-20 15:30:10.000,106.5,40,4260.0,Odd
PTTEP,2025-10-20 15:30:36.000,106.0,300,31800.0,Sell
PTTEP,2025-10-20 15:30:51.000,106.5,10,1065.0,Odd
PTTEP,2025-10-20 15:31:21.000,106.0,400,42400.0,Sell
PTTEP,2025-10-20 15:31:22.000,106.5,10,1065.0,Odd
PTTEP,2025-10-20 15:31:24.000,106.0,200,21200.0,Sell
PTTEP,2025-10-20 15:31:50.000,106.0,300,31800.0,Sell
PTTEP,2025-10-20 15:31:53.000,106.5,1,106.5,Odd
PTTEP,2025-10-20 15:32:23.000,106.5,100,10650.0,Buy
PTTEP,2025-10-20 15:33:18.000,106.5,25,2662.5,Odd
PTTEP,2025-10-20 15:33:21.000,106.0,1,106.0,Odd
PTTEP,2025-10-20 15:33:21.000,106.0,3,318.0,Odd
PTTEP,2025-10-20 15:33:39.000,106.0,13700,1452200.0,Sell
PTTEP,2025-10-20 15:33:39.000,106.0,600,63600.0,Sell
PTTEP,2025-10-20 15:33:39.000,106.0,100,10600.0,Sell
PTTEP,2025-10-20 15:33:48.000,106.5,400,42600.0,Buy
PTTEP,2025-10-20 15:33:48.000,106.5,10,1065.0,Odd
PTTEP,2025-10-20 15:35:07.000,106.0,200,21200.0,Sell
PTTEP,2025-10-20 15:35:24.000,106.0,400,42400.0,Sell
PTTEP,2025-10-20 15:35:36.000,106.0,200,21200.0,Sell
PTTEP,2025-10-20 15:35:41.000,106.5,3,319.5,Odd
PTTEP,2025-10-20 15:35:49.000,106.0,100,10600.0,Sell
PTTEP,2025-10-20 15:36:31.000,106.0,5000,530000.0,Sell
PTTEP,2025-10-20 15:36:44.000,106.5,3,319.5,Odd
PTTEP,2025-10-20 15:36:50.000,106.5,10,1065.0,Odd
