Order Number,owner,Volume,Price,Side,Symbol,Timestamp
ORD12734,YokAndPun,100,24.5,Sell,KTB,2025-10-09 10:49:13
ORD12735,YokAndPun,100,27.75,Buy,COM7,2025-10-09 14:47:21
ORD12736,YokAndPun,100,27.75,Buy,RATCH,2025-10-09 14:00:50
ORD12737,YokAndPun,100,27.75,Buy,RATCH,2025-10-09 14:01:21
ORD12738,YokAndPun,100,27.5,Buy,RATCH,2025-10-09 14:03:21
ORD12739,YokAndPun,100,27.5,Buy,RATCH,2025-10-09 14:03:21
ORD12740,YokAndPun,100,27.5,Sell,RATCH,2025-10-09 14:04:45
ORD12742,YokAndPun,100,27.5,Sell,RATCH,2025-10-09 14:04:45
ORD12744,YokAndPun,100,27.5,Sell,RATCH,2025-10-09 14:05:11
ORD12746,YokAndPun,100,2.28,Sell,AWC,2025-10-09 15:24:54
ORD12748,YokAndPun,100,2.28,Sell,AWC,2025-10-09 15:24:54
ORD12749,YokAndPun,100,2.26,Sell,AWC,2025-10-09 15:24:54
ORD12750,YokAndPun,100,2.2600000000000002,Buy,AWC,2025-10-09 15:24:58
ORD12751,YokAndPun,100,2.2600000000000002,Buy,AWC,2025-10-09 15:26:46
ORD12752,YokAndPun,100,27.5,Sell,RATCH,2025-10-09 14:08:12
ORD12754,YokAndPun,100,27.5,Sell,RATCH,2025-10-09 14:08:12
ORD12755,YokAndPun,100,6.05,Buy,CCET,2025-10-09 10:14:14
ORD12756,YokAndPun,100,7.3,Sell,HMPRO,2025-10-09 14:31:36
ORD12757,YokAndPun,100,7.3,Sell,HMPRO,2025-10-09 14:31:36
ORD12758,YokAndPun,100,7.3,Sell,HMPRO,2025-10-09 14:31:36
ORD12759,YokAndPun,100,7.3,Sell,HMPRO,2025-10-09 14:31:36
ORD12760,YokAndPun,100,2.2600000000000002,Buy,AWC,2025-10-09 15:35:46
ORD12761,YokAndPun,100,11.1,Buy,TRUE,2025-10-09 11:23:36
ORD12762,YokAndPun,100,2.2600000000000002,Buy,AWC,2025-10-09 15:37:34
ORD12763,YokAndPun,100,2.2600000000000002,Buy,AWC,2025-10-09 15:39:16
ORD12764,YokAndPun,100,6.05,Buy,CCET,2025-10-09 10:15:09
ORD12765,YokAndPun,100,6.05,Buy,CCET,2025-10-09 10:15:23
ORD12766,YokAndPun,100,129.0,Buy,EGCO,2025-10-09 10:47:55
ORD12767,YokAndPun,100,129.5,Sell,EGCO,2025-10-09 10:48:08
ORD12768,YokAndPun,100,11.1,Buy,TRUE,2025-10-09 11:25:42
ORD12769,YokAndPun,100,21.099999999999998,Sell,IVL,2025-10-09 15:10:47
ORD12770,YokAndPun,100,4.32,Sell,LH,2025-10-09 14:24:20
ORD12772,YokAndPun,100,4.32,Sell,LH,2025-10-09 14:24:20
ORD12773,YokAndPun,100,21.1,Buy,IVL,2025-10-09 15:19:07
ORD12774,YokAndPun,100,7.45,Buy,HMPRO,2025-10-09 14:47:39
ORD12775,YokAndPun,100,11.1,Buy,TRUE,2025-10-09 11:43:31
ORD12776,YokAndPun,100,11.1,Buy,TRUE,2025-10-09 11:43:42
ORD12777,YokAndPun,100,28.0,Buy,RATCH,2025-10-09 14:29:27
ORD12778,YokAndPun,100,11.1,Buy,TRUE,2025-10-09 11:48:33
ORD12779,YokAndPun,100,28.0,Sell,RATCH,2025-10-09 14:33:53
ORD12780,YokAndPun,100,21.2,Sell,IVL,2025-10-09 15:53:17
ORD12781,YokAndPun,100,21.200000000000003,Buy,IVL,2025-10-09 15:53:17
ORD12782,YokAndPun,100,28.0,Buy,RATCH,2025-10-09 14:37:56
ORD12783,YokAndPun,100,28.0,Buy,RATCH,2025-10-09 14:39:19
ORD12784,YokAndPun,100,4.28,Sell,LH,2025-10-09 15:03:41
ORD12785,YokAndPun,100,40.5,Buy,GPSC,2025-10-09 14:08:49
ORD12786,YokAndPun,100,28.0,Buy,RATCH,2025-10-09 14:54:04
ORD12787,YokAndPun,100,28.0,Buy,RATCH,2025-10-09 14:55:14
ORD12788,YokAndPun,100,40.5,Buy,GPSC,2025-10-09 14:08:50
ORD12789,YokAndPun,100,27.75,Buy,RATCH,2025-10-09 14:56:37
ORD12790,YokAndPun,100,3.64,Sell,WHA,2025-10-09 14:02:16
ORD12792,YokAndPun,100,3.64,Sell,WHA,2025-10-09 14:02:16
ORD12794,YokAndPun,100,3.64,Sell,WHA,2025-10-09 14:02:16
ORD12796,YokAndPun,100,3.64,Sell,WHA,2025-10-09 14:03:50
ORD12797,YokAndPun,100,27.75,Sell,RATCH,2025-10-09 15:13:20
ORD12798,YokAndPun,100,27.75,Sell,RATCH,2025-10-09 15:15:58
ORD12799,YokAndPun,100,27.75,Buy,RATCH,2025-10-09 15:16:12
ORD12800,YokAndPun,100,27.75,Buy,RATCH,2025-10-09 15:16:26
ORD12801,YokAndPun,100,27.75,Sell,RATCH,2025-10-09 15:20:57
ORD12803,YokAndPun,100,27.75,Sell,RATCH,2025-10-09 15:20:57
ORD12804,YokAndPun,100,31.25,Sell,KTC,2025-10-09 14:07:11
ORD12806,YokAndPun,100,31.25,Sell,KTC,2025-10-09 14:07:11
ORD12808,YokAndPun,100,31.25,Sell,KTC,2025-10-09 14:07:11
ORD12809,YokAndPun,100,31.25,Sell,KTC,2025-10-09 14:07:11
ORD12811,YokAndPun,100,31.25,Sell,KTC,2025-10-09 14:07:11
ORD12812,YokAndPun,100,27.75,Sell,RATCH,2025-10-09 15:25:57
ORD12814,YokAndPun,100,27.75,Sell,RATCH,2025-10-09 15:25:57
ORD12815,YokAndPun,100,27.75,Sell,RATCH,2025-10-09 15:26:00
ORD12816,YokAndPun,100,28.0,Buy,RATCH,2025-10-09 15:28:14
ORD12817,YokAndPun,100,31.5,Buy,KTC,2025-10-09 14:07:37
ORD12818,YokAndPun,100,28.0,Buy,RATCH,2025-10-09 15:28:33
ORD12819,YokAndPun,100,4.539999999999999,Buy,BANPU,2025-10-09 15:33:26
ORD12820,YokAndPun,100,44.25,Buy,GULF,2025-10-09 11:40:21
ORD12821,YokAndPun,100,31.5,Buy,KTC,2025-10-09 14:11:06
ORD12822,YokAndPun,100,31.5,Buy,KTC,2025-10-09 14:12:54
ORD12823,YokAndPun,100,31.5,Buy,KTC,2025-10-09 14:13:45
ORD12824,YokAndPun,100,31.5,Buy,KTC,2025-10-09 14:14:19
ORD12825,YokAndPun,100,130.0,Buy,EGCO,2025-10-09 11:24:48
ORD12826,YokAndPun,100,28.0,Buy,RATCH,2025-10-09 15:47:47
ORD12827,YokAndPun,100,130.0,Buy,EGCO,2025-10-09 11:24:50
ORD12828,YokAndPun,100,28.0,Buy,RATCH,2025-10-09 15:49:29
ORD12829,YokAndPun,100,28.0,Buy,RATCH,2025-10-09 15:49:55
ORD12830,YokAndPun,100,130.5,Sell,EGCO,2025-10-09 11:24:54
ORD12832,YokAndPun,100,130.5,Sell,EGCO,2025-10-09 11:24:59
ORD12833,YokAndPun,100,13.6,Sell,OR,2025-10-09 16:21:03
ORD12834,YokAndPun,100,3.64,Buy,WHA,2025-10-09 14:30:56
ORD12835,YokAndPun,100,28.0,Sell,RATCH,2025-10-09 16:00:02
ORD12837,YokAndPun,100,28.0,Sell,RATCH,2025-10-09 16:00:02
ORD12839,YokAndPun,100,28.0,Sell,RATCH,2025-10-09 16:00:02
ORD12840,YokAndPun,100,28.0,Sell,RATCH,2025-10-09 16:00:02
ORD12842,YokAndPun,100,28.0,Sell,RATCH,2025-10-09 16:00:02
ORD12843,YokAndPun,100,13.5,Buy,OR,2025-10-09 16:25:24
ORD12844,YokAndPun,100,27.75,Sell,COM7,2025-10-09 16:27:14
ORD12846,YokAndPun,100,27.75,Sell,COM7,2025-10-09 16:27:14
ORD12848,YokAndPun,100,27.75,Sell,COM7,2025-10-09 16:27:14
ORD12849,YokAndPun,100,27.75,Sell,COM7,2025-10-09 16:27:33
ORD12851,YokAndPun,100,28.25,Buy,RATCH,2025-10-09 16:00:03
ORD12852,YokAndPun,100,27.75,Sell,COM7,2025-10-09 16:27:47
ORD12853,YokAndPun,100,28.25,Buy,RATCH,2025-10-09 16:00:03
ORD12854,YokAndPun,100,13.6,Sell,OR,2025-10-09 16:27:34
ORD12856,YokAndPun,100,28.25,Sell,RATCH,2025-10-09 16:00:14
ORD12858,YokAndPun,100,28.25,Sell,RATCH,2025-10-09 16:00:14
ORD12859,YokAndPun,100,28.5,Buy,RATCH,2025-10-09 16:01:20
ORD12860,YokAndPun,100,28.0,Buy,COM7,2025-10-09 16:28:21
ORD12861,YokAndPun,100,13.6,Sell,OR,2025-10-09 16:29:13
ORD12863,YokAndPun,100,28.0,Buy,COM7,2025-10-09 16:28:51
ORD12864,YokAndPun,100,28.0,Buy,COM7,2025-10-09 16:29:15
ORD12865,YokAndPun,100,28.0,Buy,COM7,2025-10-09 16:29:21
ORD12866,YokAndPun,100,28.25,Buy,RATCH,2025-10-09 16:13:12
ORD12867,YokAndPun,100,28.0,Buy,COM7,2025-10-09 16:29:24
ORD12868,YokAndPun,100,28.25,Buy,RATCH,2025-10-09 16:13:58
ORD12869,YokAndPun,100,28.25,Buy,RATCH,2025-10-09 16:13:58
ORD12870,YokAndPun,100,28.25,Sell,RATCH,2025-10-09 16:14:23
ORD12872,YokAndPun,100,28.25,Sell,RATCH,2025-10-09 16:14:23
ORD12873,YokAndPun,100,28.25,Sell,RATCH,2025-10-09 16:14:26
ORD12875,YokAndPun,100,28.25,Sell,RATCH,2025-10-09 16:14:58
ORD12876,YokAndPun,100,40.75,Sell,GPSC,2025-10-09 15:05:15
ORD12878,YokAndPun,100,40.75,Sell,GPSC,2025-10-09 15:05:15
ORD12879,YokAndPun,100,28.5,Buy,RATCH,2025-10-09 16:15:56
ORD12880,YokAndPun,100,28.5,Buy,RATCH,2025-10-09 16:16:29
ORD12881,YokAndPun,100,28.5,Buy,RATCH,2025-10-09 16:19:21
ORD12882,YokAndPun,100,28.25,Buy,RATCH,2025-10-09 16:19:39
ORD12883,YokAndPun,100,28.25,Sell,RATCH,2025-10-09 16:19:50
ORD12884,YokAndPun,100,28.25,Sell,RATCH,2025-10-09 16:19:53
ORD12885,YokAndPun,100,28.25,Sell,RATCH,2025-10-09 16:20:20
ORD12886,YokAndPun,100,28.25,Sell,RATCH,2025-10-09 16:20:20
ORD12887,YokAndPun,100,28.5,Buy,RATCH,2025-10-09 16:20:37
ORD12888,YokAndPun,100,28.25,Buy,RATCH,2025-10-09 16:21:18
ORD12889,YokAndPun,100,28.25,Buy,RATCH,2025-10-09 16:21:42
ORD12890,YokAndPun,100,28.25,Buy,RATCH,2025-10-09 16:22:14
ORD12891,YokAndPun,100,28.25,Buy,RATCH,2025-10-09 16:24:31
ORD12892,YokAndPun,100,132.0,Buy,EGCO,2025-10-09 11:34:11
ORD12893,YokAndPun,100,4.26,Buy,LH,2025-10-09 16:24:01
ORD12894,YokAndPun,100,44.5,Sell,GULF,2025-10-09 12:20:20
ORD12895,YokAndPun,100,44.5,Buy,GULF,2025-10-09 12:20:21
ORD12896,YokAndPun,100,48.5,Sell,CPALL,2025-10-09 15:52:00
ORD12897,YokAndPun,100,48.5,Sell,CPALL,2025-10-09 15:52:00
ORD12898,YokAndPun,100,48.5,Sell,CPALL,2025-10-09 15:52:00
ORD12899,YokAndPun,100,48.5,Sell,CPALL,2025-10-09 15:52:00
ORD12900,YokAndPun,100,48.5,Sell,CPALL,2025-10-09 15:52:00
ORD12901,YokAndPun,100,41.0,Buy,GPSC,2025-10-09 15:25:42
ORD12902,YokAndPun,100,42.5,Sell,AOT,2025-10-09 15:25:02
ORD12904,YokAndPun,100,42.5,Sell,AOT,2025-10-09 15:25:02
ORD12905,YokAndPun,100,6.05,Sell,CCET,2025-10-09 14:08:02
ORD12907,YokAndPun,100,6.05,Sell,CCET,2025-10-09 14:08:02
ORD12909,YokAndPun,100,6.05,Sell,CCET,2025-10-09 14:08:02
ORD12910,YokAndPun,100,6.05,Sell,CCET,2025-10-09 14:08:02
ORD12912,YokAndPun,100,6.05,Sell,CCET,2025-10-09 14:08:02
ORD12913,YokAndPun,100,6.1,Buy,CCET,2025-10-09 14:08:02
ORD12914,YokAndPun,100,6.1,Buy,CCET,2025-10-09 14:08:02
ORD12915,YokAndPun,100,6.1,Buy,CCET,2025-10-09 14:08:02
ORD12916,YokAndPun,100,6.1,Buy,CCET,2025-10-09 14:08:03
ORD12917,YokAndPun,100,6.1,Buy,CCET,2025-10-09 14:08:03
ORD12918,YokAndPun,100,6.1000000000000005,Sell,CCET,2025-10-09 14:08:03
ORD12920,YokAndPun,100,6.1000000000000005,Sell,CCET,2025-10-09 14:08:03
ORD12922,YokAndPun,100,6.1000000000000005,Sell,CCET,2025-10-09 14:08:03
ORD12923,YokAndPun,100,6.1000000000000005,Sell,CCET,2025-10-09 14:08:03
ORD12925,YokAndPun,100,6.1000000000000005,Sell,CCET,2025-10-09 14:08:03
ORD12926,YokAndPun,100,6.1,Buy,CCET,2025-10-09 14:08:04
ORD12927,YokAndPun,100,25.25,Buy,PTTGC,2025-10-09 16:15:08
ORD12928,YokAndPun,100,6.1,Buy,CCET,2025-10-09 14:08:04
ORD12929,YokAndPun,100,25.25,Buy,PTTGC,2025-10-09 16:15:39
ORD12930,YokAndPun,100,6.1,Buy,CCET,2025-10-09 14:08:04
ORD12931,YokAndPun,100,25.25,Buy,PTTGC,2025-10-09 16:16:09
ORD12932,YokAndPun,100,6.1,Buy,CCET,2025-10-09 14:08:04
ORD12933,YokAndPun,100,6.1,Buy,CCET,2025-10-09 14:08:05
ORD12934,YokAndPun,100,6.1000000000000005,Sell,CCET,2025-10-09 14:08:05
ORD12936,YokAndPun,100,6.1000000000000005,Sell,CCET,2025-10-09 14:08:05
ORD12938,YokAndPun,100,6.1000000000000005,Sell,CCET,2025-10-09 14:08:05
ORD12939,YokAndPun,100,6.1000000000000005,Sell,CCET,2025-10-09 14:08:05
ORD12941,YokAndPun,100,6.1,Buy,CCET,2025-10-09 14:08:05
ORD12942,YokAndPun,100,6.1,Buy,CCET,2025-10-09 14:08:05
ORD12943,YokAndPun,100,6.1000000000000005,Sell,CCET,2025-10-09 14:08:05
ORD12945,YokAndPun,100,6.1000000000000005,Sell,CCET,2025-10-09 14:08:05
ORD12946,YokAndPun,100,132.5,Sell,EGCO,2025-10-09 11:52:27
ORD12947,YokAndPun,100,6.1000000000000005,Sell,CCET,2025-10-09 14:08:05
ORD12948,YokAndPun,100,6.1499999999999995,Buy,CCET,2025-10-09 14:08:06
ORD12949,YokAndPun,100,6.1499999999999995,Buy,CCET,2025-10-09 14:08:12
ORD12950,YokAndPun,100,6.1499999999999995,Buy,CCET,2025-10-09 14:08:13
ORD12951,YokAndPun,100,25.25,Buy,PTTGC,2025-10-09 16:29:22
ORD12952,YokAndPun,100,44.75,Sell,GULF,2025-10-09 14:00:44
ORD12953,YokAndPun,100,6.1499999999999995,Buy,CCET,2025-10-09 14:08:33
ORD12954,YokAndPun,100,6.1499999999999995,Buy,CCET,2025-10-09 14:08:33
ORD12955,YokAndPun,100,6.15,Sell,CCET,2025-10-09 14:08:40
ORD12957,YokAndPun,100,6.15,Sell,CCET,2025-10-09 14:08:40
ORD12959,YokAndPun,100,6.15,Sell,CCET,2025-10-09 14:08:40
ORD12960,YokAndPun,100,6.15,Sell,CCET,2025-10-09 14:08:48
ORD12962,YokAndPun,100,6.15,Sell,CCET,2025-10-09 14:08:49
ORD12963,YokAndPun,100,42.75,Buy,AOT,2025-10-09 15:46:47
ORD12964,YokAndPun,100,3.66,Sell,WHA,2025-10-09 16:17:01
ORD12965,YokAndPun,100,24.75,Sell,KTB,2025-10-09 14:56:15
ORD12966,YokAndPun,100,6.2,Buy,CCET,2025-10-09 14:09:50
ORD12967,YokAndPun,100,133.5,Buy,EGCO,2025-10-09 12:03:17
ORD12968,YokAndPun,100,6.2,Buy,CCET,2025-10-09 14:14:27
ORD12969,YokAndPun,100,6.2,Buy,CCET,2025-10-09 14:14:27
ORD12970,YokAndPun,100,6.2,Sell,CCET,2025-10-09 14:14:29
ORD12972,YokAndPun,100,6.2,Sell,CCET,2025-10-09 14:14:29
ORD12973,YokAndPun,100,6.2,Sell,CCET,2025-10-09 14:14:29
ORD12974,YokAndPun,100,6.25,Buy,CCET,2025-10-09 14:14:40
ORD12975,YokAndPun,100,6.25,Sell,CCET,2025-10-09 14:14:46
ORD12976,YokAndPun,100,297.0,Buy,ADVANC,2025-10-09 15:51:35
ORD12977,YokAndPun,100,6.25,Buy,CCET,2025-10-09 14:15:07
ORD12978,YokAndPun,100,6.25,Sell,CCET,2025-10-09 14:15:08
ORD12979,YokAndPun,100,134.5,Sell,EGCO,2025-10-09 12:24:51
ORD12980,YokAndPun,100,6.35,Buy,CCET,2025-10-09 14:15:15
ORD12981,YokAndPun,100,6.35,Buy,CCET,2025-10-09 14:15:15
ORD12982,YokAndPun,100,6.35,Buy,CCET,2025-10-09 14:15:16
ORD12983,YokAndPun,100,6.35,Buy,CCET,2025-10-09 14:15:16
ORD12984,YokAndPun,100,6.35,Buy,CCET,2025-10-09 14:15:19
ORD12985,YokAndPun,100,135.0,Buy,EGCO,2025-10-09 12:26:27
ORD12986,YokAndPun,100,6.1000000000000005,Sell,CCET,2025-10-09 14:17:09
ORD12987,YokAndPun,100,6.1000000000000005,Sell,CCET,2025-10-09 14:17:09
ORD12988,YokAndPun,100,6.1000000000000005,Sell,CCET,2025-10-09 14:17:09
ORD12989,YokAndPun,100,6.1000000000000005,Sell,CCET,2025-10-09 14:17:09
ORD12990,YokAndPun,100,6.1000000000000005,Sell,CCET,2025-10-09 14:17:09
ORD12991,YokAndPun,100,6.2,Buy,CCET,2025-10-09 14:17:09
ORD12992,YokAndPun,100,136.0,Sell,EGCO,2025-10-09 13:57:33
ORD12993,YokAndPun,100,6.2,Buy,CCET,2025-10-09 14:17:09
ORD12994,YokAndPun,100,6.2,Buy,CCET,2025-10-09 14:17:09
ORD12995,YokAndPun,100,6.2,Buy,CCET,2025-10-09 14:17:09
ORD12996,YokAndPun,100,6.2,Buy,CCET,2025-10-09 14:17:09
ORD12997,YokAndPun,100,6.2,Sell,CCET,2025-10-09 14:17:13
ORD12999,YokAndPun,100,6.2,Sell,CCET,2025-10-09 14:17:13
ORD13001,YokAndPun,100,6.2,Sell,CCET,2025-10-09 14:17:13
ORD13002,YokAndPun,100,6.2,Sell,CCET,2025-10-09 14:17:13
ORD13004,YokAndPun,100,6.2,Sell,CCET,2025-10-09 14:17:16
ORD13005,YokAndPun,100,6.25,Buy,CCET,2025-10-09 14:17:37
ORD13006,YokAndPun,100,6.25,Buy,CCET,2025-10-09 14:17:52
ORD13007,YokAndPun,100,6.25,Sell,CCET,2025-10-09 14:18:20
ORD13009,YokAndPun,100,6.25,Sell,CCET,2025-10-09 14:18:46
ORD13010,YokAndPun,100,6.25,Buy,CCET,2025-10-09 14:19:03
ORD13011,YokAndPun,100,6.25,Buy,CCET,2025-10-09 14:19:03
ORD13012,YokAndPun,100,6.25,Buy,CCET,2025-10-09 14:19:46
ORD13013,YokAndPun,100,6.25,Buy,CCET,2025-10-09 14:20:26
ORD13014,YokAndPun,100,6.25,Buy,CCET,2025-10-09 14:21:13
ORD13015,YokAndPun,100,136.5,Buy,EGCO,2025-10-09 14:21:52
ORD13016,YokAndPun,100,137.5,Sell,EGCO,2025-10-09 14:24:28
ORD13017,YokAndPun,100,6.0,Sell,CCET,2025-10-09 15:21:04
ORD13018,YokAndPun,100,6.0,Sell,CCET,2025-10-09 15:21:04
ORD13019,YokAndPun,100,6.0,Sell,CCET,2025-10-09 15:21:04
ORD13020,YokAndPun,100,6.0,Sell,CCET,2025-10-09 15:21:04
ORD13021,YokAndPun,100,6.0,Sell,CCET,2025-10-09 15:21:04
ORD13022,YokAndPun,100,6.1,Buy,CCET,2025-10-09 15:21:04
ORD13023,YokAndPun,100,6.1,Buy,CCET,2025-10-09 15:21:04
ORD13024,YokAndPun,100,6.1,Buy,CCET,2025-10-09 15:27:04
ORD13025,YokAndPun,100,6.1000000000000005,Sell,CCET,2025-10-09 15:28:06
ORD13027,YokAndPun,100,6.1000000000000005,Sell,CCET,2025-10-09 15:28:06
ORD13028,YokAndPun,100,6.1000000000000005,Sell,CCET,2025-10-09 15:28:39
ORD13029,YokAndPun,100,6.1499999999999995,Buy,CCET,2025-10-09 15:47:31
ORD13030,YokAndPun,100,6.1499999999999995,Buy,CCET,2025-10-09 15:50:01
ORD13031,YokAndPun,100,6.1499999999999995,Buy,CCET,2025-10-09 15:50:41
ORD13032,YokAndPun,100,6.1499999999999995,Buy,CCET,2025-10-09 15:51:43
ORD13033,YokAndPun,100,6.1499999999999995,Buy,CCET,2025-10-09 15:52:50
ORD13034,YokAndPun,100,134.0,Buy,EGCO,2025-10-09 15:05:40
ORD13035,YokAndPun,100,135.0,Sell,EGCO,2025-10-09 15:29:29
ORD13036,YokAndPun,100,134.0,Buy,EGCO,2025-10-09 16:29:42
ORD13037,YokAndPun,100,135.0,Sell,EGCO,2025-10-09 16:38:39
ORD13038,YokAndPun,100,43.0,Sell,AOT,2025-10-10 09:57:12
ORD13039,YokAndPun,100,7.5,Buy,HMPRO,2025-10-10 09:57:10
ORD13040,YokAndPun,100,10.5,Sell,TLI,2025-10-10 10:00:36
ORD13042,YokAndPun,100,10.5,Sell,TLI,2025-10-10 10:00:36
ORD13044,YokAndPun,100,10.5,Sell,TLI,2025-10-10 10:00:36
ORD13049,YokAndPun,100,5.25,Sell,BEM,2025-10-10 09:57:42
ORD13051,YokAndPun,100,5.25,Sell,BEM,2025-10-10 09:57:42
ORD13053,YokAndPun,100,5.25,Sell,BEM,2025-10-10 09:57:42
ORD13054,YokAndPun,100,10.6,Buy,TLI,2025-10-10 10:02:42
ORD13055,YokAndPun,100,35.0,Sell,TOP,2025-10-10 09:57:36
ORD13057,YokAndPun,100,35.0,Sell,TOP,2025-10-10 09:57:36
ORD13059,YokAndPun,100,5.3,Buy,BEM,2025-10-10 09:58:11
ORD13060,YokAndPun,100,10.5,Sell,TLI,2025-10-10 10:03:54
ORD13065,YokAndPun,100,5.25,Sell,BEM,2025-10-10 09:58:11
ORD13067,YokAndPun,100,20.0,Buy,BJC,2025-10-10 09:57:15
ORD13068,YokAndPun,100,13.5,Buy,OR,2025-10-10 10:00:02
ORD13069,YokAndPun,100,111.0,Sell,PTTEP,2025-10-10 09:57:52
ORD13070,YokAndPun,100,10.5,Sell,TLI,2025-10-10 10:03:54
ORD13071,YokAndPun,100,35.0,Sell,TOP,2025-10-10 09:57:36
ORD13073,YokAndPun,100,35.0,Sell,TOP,2025-10-10 09:57:36
ORD13074,YokAndPun,100,5.25,Sell,BEM,2025-10-10 09:58:11
ORD13075,YokAndPun,100,20.0,Buy,BJC,2025-10-10 09:57:15
ORD13076,YokAndPun,100,35.0,Sell,TOP,2025-10-10 09:57:36
ORD13077,YokAndPun,100,20.0,Buy,BJC,2025-10-10 09:57:15
ORD13078,YokAndPun,100,5.3,Buy,BEM,2025-10-10 09:58:22
ORD13079,YokAndPun,100,5.3,Buy,BEM,2025-10-10 09:58:22
ORD13080,YokAndPun,100,20.0,Buy,BJC,2025-10-10 09:57:15
ORD13081,YokAndPun,100,41.25,Sell,GPSC,2025-10-10 09:57:11
ORD13082,YokAndPun,100,294.0,Buy,ADVANC,2025-10-10 09:58:05
ORD13083,YokAndPun,100,296.0,Sell,ADVANC,2025-10-10 09:58:11
ORD13084,YokAndPun,100,296.0,Sell,ADVANC,2025-10-10 09:58:15
ORD13085,YokAndPun,100,7.45,Buy,HMPRO,2025-10-10 09:59:19
ORD13086,YokAndPun,100,12.8,Sell,TU,2025-10-10 09:57:48
ORD13088,YokAndPun,100,12.8,Sell,TU,2025-10-10 09:57:48
ORD13090,YokAndPun,100,12.8,Sell,TU,2025-10-10 09:57:48
ORD13091,YokAndPun,100,10.6,Buy,TLI,2025-10-10 10:09:29
ORD13092,YokAndPun,100,12.8,Sell,TU,2025-10-10 09:57:48
ORD13094,YokAndPun,100,55.0,Buy,CPN,2025-10-10 10:01:10
ORD13095,YokAndPun,100,10.6,Buy,TLI,2025-10-10 10:10:09
ORD13096,YokAndPun,100,10.6,Buy,TLI,2025-10-10 10:11:12
ORD13097,YokAndPun,100,10.6,Buy,TLI,2025-10-10 10:11:45
ORD13098,YokAndPun,100,175.5,Buy,DELTA,2025-10-10 09:57:16
ORD13099,YokAndPun,100,175.5,Buy,DELTA,2025-10-10 09:57:16
ORD13100,YokAndPun,100,12.8,Sell,TU,2025-10-10 10:00:36
ORD13101,YokAndPun,100,176.5,Sell,DELTA,2025-10-10 09:57:16
ORD13103,YokAndPun,100,7.45,Buy,HMPRO,2025-10-10 09:59:46
ORD13104,YokAndPun,100,176.5,Sell,DELTA,2025-10-10 09:57:16
ORD13105,YokAndPun,100,27.0,Sell,COM7,2025-10-10 10:03:00
ORD13106,YokAndPun,100,27.0,Sell,COM7,2025-10-10 10:03:00
ORD13107,YokAndPun,100,27.0,Sell,COM7,2025-10-10 10:03:00
ORD13108,YokAndPun,100,27.0,Sell,COM7,2025-10-10 10:03:00
ORD13109,YokAndPun,100,27.0,Sell,COM7,2025-10-10 10:03:00
ORD13110,YokAndPun,100,27.5,Buy,COM7,2025-10-10 10:03:19
ORD13111,YokAndPun,100,25.25,Buy,PTTGC,2025-10-10 09:59:49
ORD13113,YokAndPun,100,13.200000000000001,Sell,OR,2025-10-10 10:00:28
ORD13112,YokAndPun,100,13.4,Buy,OR,2025-10-10 10:00:28
ORD13114,YokAndPun,100,54.5,Buy,CPN,2025-10-10 10:04:55
ORD13115,YokAndPun,100,24.5,Sell,PTTGC,2025-10-10 10:02:32
ORD13116,YokAndPun,100,24.5,Sell,PTTGC,2025-10-10 10:02:32
ORD13117,YokAndPun,100,24.5,Sell,PTTGC,2025-10-10 10:02:32
ORD13118,YokAndPun,100,24.5,Sell,PTTGC,2025-10-10 10:02:32
ORD13119,YokAndPun,100,24.5,Sell,PTTGC,2025-10-10 10:02:32
ORD13120,YokAndPun,100,54.5,Buy,CPN,2025-10-10 10:04:55
ORD13121,YokAndPun,100,5.25,Buy,BEM,2025-10-10 10:00:51
ORD13122,YokAndPun,100,13.4,Buy,OR,2025-10-10 10:01:20
ORD13123,YokAndPun,100,5.25,Buy,BEM,2025-10-10 10:03:27
ORD13124,YokAndPun,100,35.5,Buy,TOP,2025-10-10 09:58:09
ORD13125,YokAndPun,100,25.25,Buy,PTTGC,2025-10-10 10:11:19
ORD13126,YokAndPun,100,12.799999999999999,Buy,TU,2025-10-10 10:02:33
ORD13127,YokAndPun,100,12.799999999999999,Buy,TU,2025-10-10 10:04:04
ORD13128,YokAndPun,100,25.25,Buy,PTTGC,2025-10-10 10:14:10
ORD13129,YokAndPun,100,54.75,Sell,CPN,2025-10-10 10:09:42
ORD13131,YokAndPun,100,54.75,Sell,CPN,2025-10-10 10:12:15
ORD13133,YokAndPun,100,12.799999999999999,Buy,TU,2025-10-10 10:08:04
ORD13134,YokAndPun,100,35.5,Buy,TOP,2025-10-10 09:59:10
ORD13135,YokAndPun,100,2.18,Sell,AWC,2025-10-10 10:05:24
ORD13136,YokAndPun,100,2.18,Sell,AWC,2025-10-10 10:05:24
ORD13137,YokAndPun,100,2.18,Sell,AWC,2025-10-10 10:05:24
ORD13138,YokAndPun,100,2.18,Sell,AWC,2025-10-10 10:05:24
ORD13139,YokAndPun,100,2.18,Sell,AWC,2025-10-10 10:05:24
ORD13140,YokAndPun,100,2.22,Buy,AWC,2025-10-10 10:05:24
ORD13141,YokAndPun,100,25.25,Buy,PTTGC,2025-10-10 10:16:05
ORD13142,YokAndPun,100,25.25,Buy,PTTGC,2025-10-10 10:16:08
